#! FIELDS time dend en p.bias p.force2
 495.000000   4.7933 -35.5740 -21.5698  20.2500
 500.000000   4.3966 -45.5164 -19.7848  20.2500
 505.000000   4.5736 -44.6217 -20.5814  20.2500
 510.000000   4.4595 -39.0689 -20.0677  20.2500
 515.000000   4.5379 -48.0802 -20.4205  20.2500
 520.000000   3.9532 -43.8567 -17.7895  20.2500
 525.000000   4.3965 -45.9774 -19.7843  20.2500
 530.000000   4.3966 -43.3425 -19.7848  20.2500
 535.000000   5.3865 -36.1744 -24.2394  20.2500
 540.000000   4.8418 -32.3727 -21.7880  20.2500
 545.000000   4.9656 -43.5875 -22.3453  20.2500
 550.000000   4.8978 -29.6042 -22.0401  20.2500
 555.000000   4.9067 -34.9047 -22.0803  20.2500
 560.000000   4.1759 -40.4816 -18.7913  20.2500
 565.000000   4.6975 -45.6890 -21.1388  20.2500
 570.000000   4.2978 -47.0181 -19.3402  20.2500
 575.000000   4.4802 -36.4481 -20.1608  20.2500
 580.000000   4.5074 -37.8190 -20.2833  20.2500
 585.000000   5.0518 -32.1365 -22.7332  20.2500
 590.000000   4.1104 -43.4779 -18.4968  20.2500
 595.000000   4.7257 -35.9300 -21.2656  20.2500
 600.000000   5.1942 -33.3659 -23.3737  20.2500
 605.000000   4.3189 -42.4341 -19.4348  20.2500
 610.000000   6.1257 -27.7707 -27.5656  20.2500
 615.000000   5.1310 -33.5467 -23.0896  20.2500
 620.000000   5.9120 -27.4566 -26.6042  20.2500
 625.000000   4.6002 -47.6754 -20.7008  20.2500
 630.000000   5.0620 -42.2117 -22.7790  20.2500
 635.000000   5.4313 -35.8438 -24.4407  20.2500
 640.000000   4.6396 -45.0205 -20.8781  20.2500
 645.000000   4.4432 -43.0561 -19.9946  20.2500
 650.000000   4.8878 -38.5436 -21.9953  20.2500
 655.000000   5.3600 -30.9658 -24.1200  20.2500
 660.000000   4.9039 -41.2089 -22.0676  20.2500
 665.000000   4.1168 -45.2786 -18.5254  20.2500
 670.000000   4.4773 -35.3092 -20.1478  20.2500
 675.000000   4.8346 -44.7139 -21.7556  20.2500
 680.000000   5.3016 -30.1339 -23.8573  20.2500
 685.000000   4.5671 -36.7401 -20.5518  20.2500
 690.000000   4.9685 -40.4363 -22.3582  20.2500
 695.000000   4.6888 -42.7218 -21.0996  20.2500
 700.000000   5.3227 -33.6947 -23.9520  20.2500
 705.000000   5.2865 -34.9631 -23.7892  20.2500
 710.000000   4.6955 -39.5969 -21.1299  20.2500
 715.000000   4.4489 -42.3207 -20.0200  20.2500
 720.000000   4.9760 -40.2349 -22.3918  20.2500
 725.000000   4.4289 -42.9691 -19.9299  20.2500
 730.000000   4.9720 -33.4730 -22.3742  20.2500
 735.000000   4.6433 -36.0997 -20.8949  20.2500
 740.000000   4.7379 -38.8309 -21.3206  20.2500
 745.000000   4.9596 -34.5731 -22.3184  20.2500
 750.000000   4.6128 -45.4401 -20.7578  20.2500
 755.000000   4.8112 -34.0101 -21.6505  20.2500
 760.000000   5.8970 -25.1481 -26.5363  20.2500
 765.000000   4.6474 -40.8890 -20.9133  20.2500
 770.000000   4.9640 -37.0617 -22.3382  20.2500
 775.000000   4.9809 -36.5698 -22.4142  20.2500
 780.000000   4.1821 -49.9263 -18.8195  20.2500
 785.000000   4.5692 -41.4960 -20.5612  20.2500
 790.000000   4.6959 -41.3334 -21.1315  20.2500
 795.000000   4.8025 -35.8508 -21.6113  20.2500
 800.000000   4.4999 -41.7811 -20.2494  20.2500
 805.000000   4.8432 -38.8009 -21.7945  20.2500
 810.000000   4.5568 -41.4268 -20.5058  20.2500
 815.000000   4.5325 -45.2553 -20.3962  20.2500
 820.000000   5.1898 -19.7471 -23.3540  20.2500
 825.000000   5.1463 -35.1290 -23.1582  20.2500
 830.000000   4.3272 -40.5194 -19.4726  20.2500
 835.000000   4.3741 -42.1811 -19.6836  20.2500
 840.000000   4.7221 -35.7713 -21.2494  20.2500
 845.000000   4.6171 -42.3868 -20.7771  20.2500
 850.000000   4.1292 -37.8494 -18.5816  20.2500
 855.000000   5.1340 -43.4080 -23.1032  20.2500
 860.000000   5.5666 -21.5613 -25.0497  20.2500
 865.000000   6.8603 -21.4921 -30.8711  20.2500
 870.000000   4.7276 -41.8277 -21.2742  20.2500
 875.000000   4.2326 -45.3991 -19.0469  20.2500
 880.000000   4.7393 -37.2699 -21.3269  20.2500
 885.000000   5.1675 -35.6179 -23.2536  20.2500
 890.000000   4.5971 -42.4814 -20.6868  20.2500
 895.000000   5.1956 -40.6496 -23.3802  20.2500
 900.000000   4.9226 -46.1050 -22.1515  20.2500
 905.000000   5.3199 -34.6127 -23.9397  20.2500
 910.000000   4.8425 -34.2969 -21.7914  20.2500
 915.000000   4.6169 -36.9136 -20.7760  20.2500
 920.000000   4.6692 -42.3666 -21.0113  20.2500
 925.000000   4.8374 -36.6324 -21.7684  20.2500
 930.000000   3.8893 -43.5926 -17.5020  20.2500
 935.000000   5.0632 -38.2475 -22.7842  20.2500
 940.000000   5.1899 -31.3230 -23.3546  20.2500
 945.000000   6.3590 -21.5625 -28.6154  20.2500
 950.000000   5.0269 -30.3692 -22.6208  20.2500
 955.000000   4.4231 -42.0831 -19.9039  20.2500
 960.000000   4.5963 -44.2236 -20.6832  20.2500
 965.000000   5.0199 -34.1940 -22.5897  20.2500
 970.000000   4.7194 -46.2683 -21.2373  20.2500
 975.000000   4.8317 -36.3228 -21.7426  20.2500
 980.000000   4.7373 -44.0724 -21.3180  20.2500
 985.000000   4.4013 -45.9339 -19.8056  20.2500
 990.000000   4.1456 -43.8534 -18.6550  20.2500
 995.000000   4.8431 -34.3114 -21.7937  20.2500
 1000.000000   5.0889 -34.0307 -22.9002  20.2500
 1005.000000   4.3538 -43.8651 -19.5920  20.2500
 1010.000000   4.0449 -42.4408 -18.2023  20.2500
 1015.000000   4.5201 -41.7719 -20.3405  20.2500
 1020.000000   5.2929 -35.9208 -23.8178  20.2500
 1025.000000   4.8812 -40.5108 -21.9654  20.2500
 1030.000000   4.5832 -39.1255 -20.6244  20.2500
 1035.000000   4.2933 -46.6127 -19.3197  20.2500
 1040.000000   4.4297 -37.7611 -19.9335  20.2500
 1045.000000   4.4655 -44.7374 -20.0949  20.2500
 1050.000000   4.7840 -42.1714 -21.5278  20.2500
 1055.000000   4.5360 -43.8554 -20.4120  20.2500
 1060.000000   4.4421 -37.4653 -19.9894  20.2500
 1065.000000   4.7177 -38.3744 -21.2297  20.2500
 1070.000000   4.4915 -42.0871 -20.2117  20.2500
 1075.000000   4.8031 -34.3477 -21.6142  20.2500
 1080.000000   4.6510 -44.5236 -20.9295  20.2500
 1085.000000   4.8005 -41.7908 -21.6025  20.2500
 1090.000000   4.2265 -43.3207 -19.0190  20.2500
 1095.000000   4.5733 -42.0233 -20.5796  20.2500
 1100.000000   4.7480 -39.7522 -21.3658  20.2500
 1105.000000   4.6512 -46.2238 -20.9304  20.2500
 1110.000000   4.5233 -42.0827 -20.3550  20.2500
 1115.000000   4.3545 -40.9515 -19.5952  20.2500
 1120.000000   4.9434 -35.9402 -22.2455  20.2500
 1125.000000   5.0854 -41.7963 -22.8842  20.2500
 1130.000000   4.0219 -34.1939 -18.0986  20.2500
 1135.000000   5.1672 -39.0365 -23.2525  20.2500
 1140.000000   4.0113 -40.4862 -18.0508  20.2500
 1145.000000   4.3358 -48.0584 -19.5111  20.2500
 1150.000000   4.8024 -41.4370 -21.6106  20.2500
 1155.000000   4.6691 -33.1659 -21.0110  20.2500
 1160.000000   4.5813 -41.5476 -20.6160  20.2500
 1165.000000   4.9333 -44.8243 -22.2001  20.2500
 1170.000000   4.6494 -38.9041 -20.9222  20.2500
 1175.000000   4.7359 -34.5582 -21.3113  20.2500
 1180.000000   4.7470 -37.3108 -21.3615  20.2500
 1185.000000   4.1602 -47.4972 -18.7209  20.2500
 1190.000000   5.4941 -33.5309 -24.7236  20.2500
 1195.000000   4.8756 -43.8136 -21.9400  20.2500
 1200.000000   5.1306 -34.9326 -23.0877  20.2500
 1205.000000   5.3508 -32.0309 -24.0785  20.2500
 1210.000000   4.2970 -47.4067 -19.3366  20.2500
 1215.000000   4.1225 -40.2297 -18.5511  20.2500
 1220.000000   5.3017 -29.6447 -23.8579  20.2500
 1225.000000   4.8559 -39.0025 -21.8515  20.2500
 1230.000000   4.4685 -44.3776 -20.1084  20.2500
 1235.000000   4.3701 -39.0679 -19.6655  20.2500
 1240.000000   4.3396 -39.0545 -19.5283  20.2500
 1245.000000   4.8738 -35.3859 -21.9322  20.2500
 1250.000000   3.7293 -43.7815 -16.7819  20.2500
 1255.000000   5.0121 -42.0806 -22.5547  20.2500
 1260.000000   4.9195 -42.2084 -22.1377  20.2500
 1265.000000   4.1225 -42.6342 -18.5511  20.2500
 1270.000000   4.3372 -42.9137 -19.5175  20.2500
 1275.000000   5.0234 -34.9894 -22.6052  20.2500
 1280.000000   4.5769 -45.7269 -20.5962  20.2500
 1285.000000   4.6279 -44.5838 -20.8254  20.2500
 1290.000000   4.4977 -45.6090 -20.2396  20.2500
 1295.000000   4.9219 -31.8447 -22.1487  20.2500
 1300.000000   4.4620 -38.7978 -20.0789  20.2500
 1305.000000   4.8926 -42.5911 -22.0165  20.2500
 1310.000000   4.7177 -41.3879 -21.2298  20.2500
 1315.000000   4.2672 -44.9722 -19.2022  20.2500
 1320.000000   4.5837 -43.3305 -20.6266  20.2500
 1325.000000   4.8366 -42.5483 -21.7649  20.2500
 1330.000000   4.6972 -39.7441 -21.1376  20.2500
 1335.000000   5.8846 -23.4972 -26.4809  20.2500
 1340.000000   4.5179 -44.3193 -20.3306  20.2500
 1345.000000   5.0663 -32.0877 -22.7985  20.2500
 1350.000000   4.9599 -42.3505 -22.3197  20.2500
 1355.000000   4.3900 -45.4337 -19.7550  20.2500
 1360.000000   4.3917 -45.6994 -19.7625  20.2500
 1365.000000   4.7136 -37.6056 -21.2114  20.2500
 1370.000000   4.8992 -39.0034 -22.0464  20.2500
 1375.000000   4.5541 -44.9872 -20.4937  20.2500
 1380.000000   4.5178 -41.1485 -20.3302  20.2500
 1385.000000   4.9813 -33.0045 -22.4159  20.2500
 1390.000000   4.6421 -38.8457 -20.8893  20.2500
 1395.000000   4.3777 -39.7954 -19.6995  20.2500
 1400.000000   4.9699 -39.9790 -22.3646  20.2500
 1405.000000   4.3577 -40.9922 -19.6097  20.2500
 1410.000000   4.5737 -40.7531 -20.5816  20.2500
 1415.000000   4.1355 -45.8611 -18.6096  20.2500
 1420.000000   4.6414 -42.5452 -20.8861  20.2500
 1425.000000   4.7263 -34.7350 -21.2682  20.2500
 1430.000000   4.7229 -42.2862 -21.2529  20.2500
 1435.000000   4.8167 -40.4031 -21.6751  20.2500
 1440.000000   4.4095 -40.3032 -19.8426  20.2500
 1445.000000   4.6351 -41.7308 -20.8580  20.2500
 1450.000000   4.5883 -40.0034 -20.6472  20.2500
 1455.000000   4.3095 -44.2037 -19.3929  20.2500
 1460.000000   4.8854 -35.4369 -21.9843  20.2500
 1465.000000   4.4826 -38.4382 -20.1719  20.2500
 1470.000000   4.7725 -35.1366 -21.4764  20.2500
 1475.000000   4.5545 -42.6430 -20.4951  20.2500
 1480.000000   4.4166 -39.1674 -19.8746  20.2500
 1485.000000   4.7314 -43.8740 -21.2913  20.2500
 1490.000000   4.6296 -45.6273 -20.8331  20.2500
 1495.000000   4.7854 -37.2153 -21.5345  20.2500
 1500.000000   4.4302 -44.8673 -19.9360  20.2500
 1505.000000   4.1230 -34.8549 -18.5533  20.2500
 1510.000000   4.5002 -47.3399 -20.2510  20.2500
 1515.000000   4.6814 -42.6928 -21.0664  20.2500
 1520.000000   4.7866 -45.3217 -21.5398  20.2500
 1525.000000   5.2394 -36.2931 -23.5773  20.2500
 1530.000000   4.3696 -43.6334 -19.6631  20.2500
 1535.000000   4.8798 -46.7935 -21.9591  20.2500
 1540.000000   4.3098 -35.8840 -19.3942  20.2500
 1545.000000   5.0868 -41.2857 -22.8905  20.2500
 1550.000000   4.8020 -36.4528 -21.6091  20.2500
 1555.000000   4.7790 -46.7458 -21.5054  20.2500
 1560.000000   4.7039 -37.6603 -21.1675  20.2500
 1565.000000   4.5708 -40.0360 -20.5686  20.2500
 1570.000000   5.3615 -28.7894 -24.1269  20.2500
 1575.000000   4.5715 -46.0204 -20.5715  20.2500
 1580.000000   4.4439 -49.0413 -19.9976  20.2500
 1585.000000   4.3289 -39.3484 -19.4800  20.2500
 1590.000000   4.6512 -42.7908 -20.9306  20.2500
 1595.000000   4.8154 -45.0895 -21.6693  20.2500
 1600.000000   4.7627 -41.8847 -21.4320  20.2500
 1605.000000   4.9922 -30.9214 -22.4647  20.2500
 1610.000000   4.8412 -40.9142 -21.7854  20.2500
 1615.000000   4.5451 -42.4704 -20.4529  20.2500
 1620.000000   4.5062 -45.2947 -20.2778  20.2500
 1625.000000   4.0130 -43.6313 -18.0583  20.2500
 1630.000000   4.5715 -41.0185 -20.5716  20.2500
 1635.000000   5.1151 -37.2736 -23.0178  20.2500
 1640.000000   4.7633 -42.1997 -21.4347  20.2500
 1645.000000   4.4421 -48.9013 -19.9896  20.2500
 1650.000000   4.8104 -40.6666 -21.6468  20.2500
 1655.000000   4.6836 -45.3406 -21.0762  20.2500
 1660.000000   4.5163 -38.6892 -20.3233  20.2500
 1665.000000   4.7989 -41.3708 -21.5950  20.2500
 1670.000000   4.9793 -42.7530 -22.4071  20.2500
 1675.000000   4.5107 -32.6973 -20.2982  20.2500
 1680.000000   4.8113 -40.0414 -21.6507  20.2500
 1685.000000   4.5599 -36.4903 -20.5198  20.2500
 1690.000000   4.3584 -47.3723 -19.6126  20.2500
 1695.000000   4.2657 -51.0925 -19.1954  20.2500
 1700.000000   5.0116 -33.6111 -22.5521  20.2500
 1705.000000   4.8700 -40.9300 -21.9149  20.2500
 1710.000000   3.6126 -35.4501 -16.2565  20.2500
 1715.000000   4.7259 -41.9094 -21.2663  20.2500
 1720.000000   5.2468 -38.1100 -23.6107  20.2500
 1725.000000   4.7566 -38.1443 -21.4048  20.2500
 1730.000000   4.5242 -44.8518 -20.3589  20.2500
 1735.000000   4.5790 -42.4531 -20.6057  20.2500
 1740.000000   4.1909 -41.6520 -18.8590  20.2500
 1745.000000   4.8298 -40.7532 -21.7339  20.2500
 1750.000000   4.6220 -32.4812 -20.7990  20.2500
 1755.000000   5.0627 -46.1462 -22.7821  20.2500
 1760.000000   4.1551 -47.2316 -18.6978  20.2500
 1765.000000   4.4406 -43.8525 -19.9829  20.2500
 1770.000000   4.6280 -42.7667 -20.8262  20.2500
 1775.000000   4.7447 -47.0662 -21.3513  20.2500
 1780.000000   4.7810 -40.3716 -21.5144  20.2500
 1785.000000   4.2487 -36.9302 -19.1190  20.2500
 1790.000000   4.9083 -38.9068 -22.0875  20.2500
 1795.000000   4.9254 -39.0203 -22.1642  20.2500
 1800.000000   4.4001 -39.3287 -19.8004  20.2500
 1805.000000   4.5739 -38.0206 -20.5825  20.2500
 1810.000000   4.7503 -41.5307 -21.3763  20.2500
 1815.000000   4.7067 -42.4684 -21.1803  20.2500
 1820.000000   4.6984 -37.8789 -21.1427  20.2500
 1825.000000   4.6990 -40.3130 -21.1455  20.2500
 1830.000000   5.0545 -43.9094 -22.7454  20.2500
 1835.000000   4.6039 -45.5122 -20.7177  20.2500
 1840.000000   4.3012 -42.2172 -19.3555  20.2500
 1845.000000   4.3487 -42.6596 -19.5693  20.2500
 1850.000000   4.5374 -44.3895 -20.4181  20.2500
 1855.000000   5.0196 -43.5621 -22.5884  20.2500
 1860.000000   4.9373 -36.6497 -22.2177  20.2500
 1865.000000   4.4511 -47.7765 -20.0301  20.2500
 1870.000000   4.2180 -47.9825 -18.9811  20.2500
 1875.000000   4.9868 -39.7070 -22.4406  20.2500
 1880.000000   4.7590 -42.2487 -21.4154  20.2500
 1885.000000   4.5314 -45.2990 -20.3915  20.2500
 1890.000000   4.3263 -46.6099 -19.4685  20.2500
 1895.000000   5.1789 -40.2660 -23.3050  20.2500
 1900.000000   4.5606 -47.9767 -20.5227  20.2500
 1905.000000   5.1829 -37.0497 -23.3231  20.2500
 1910.000000   4.6523 -45.9978 -20.9353  20.2500
 1915.000000   4.4460 -42.8634 -20.0068  20.2500
 1920.000000   4.6592 -43.7697 -20.9663  20.2500
 1925.000000   4.7246 -33.4448 -21.2609  20.2500
 1930.000000   4.1751 -46.8384 -18.7880  20.2500
 1935.000000   4.5661 -41.0382 -20.5477  20.2500
 1940.000000   4.8169 -34.4337 -21.6760  20.2500
 1945.000000   4.6545 -41.4659 -20.9452  20.2500
 1950.000000   4.7625 -37.7377 -21.4312  20.2500
 1955.000000   4.4652 -45.8069 -20.0934  20.2500
 1960.000000   4.8505 -43.2166 -21.8273  20.2500
 1965.000000   5.2543 -38.4845 -23.6443  20.2500
 1970.000000   4.8516 -36.1719 -21.8322  20.2500
 1975.000000   4.3228 -35.6896 -19.4524  20.2500
 1980.000000   4.5506 -44.2216 -20.4778  20.2500
 1985.000000   4.5795 -41.7313 -20.6079  20.2500
 1990.000000   4.5818 -43.3289 -20.6179  20.2500
 1995.000000   4.2834 -38.3347 -19.2752  20.2500
 2000.000000   4.3915 -39.5520 -19.7617  20.2500
 2005.000000   4.7869 -45.3075 -21.5412  20.2500
 2010.000000   4.6936 -42.0130 -21.1210  20.2500
 2015.000000   4.5907 -39.8618 -20.6581  20.2500
 2020.000000   4.8542 -45.3692 -21.8437  20.2500
 2025.000000   5.0753 -39.6569 -22.8390  20.2500
 2030.000000   4.5486 -42.8654 -20.4687  20.2500
 2035.000000   4.3319 -47.2002 -19.4935  20.2500
 2040.000000   4.7621 -46.9851 -21.4295  20.2500
 2045.000000   4.1076 -43.6962 -18.4841  20.2500
 2050.000000   5.1111 -36.3098 -23.0001  20.2500
 2055.000000   5.0367 -42.1526 -22.6653  20.2500
 2060.000000   4.2490 -43.7383 -19.1205  20.2500
 2065.000000   4.2294 -44.3339 -19.0322  20.2500
 2070.000000   4.7303 -44.8219 -21.2865  20.2500
 2075.000000   4.3344 -45.1567 -19.5047  20.2500
 2080.000000   5.0238 -46.3623 -22.6070  20.2500
 2085.000000   4.3166 -44.3988 -19.4246  20.2500
 2090.000000   4.6295 -45.5926 -20.8328  20.2500
 2095.000000   4.9282 -40.3489 -22.1768  20.2500
 2100.000000   5.0555 -35.3304 -22.7499  20.2500
 2105.000000   4.5095 -39.2840 -20.2927  20.2500
 2110.000000   4.6674 -45.9972 -21.0032  20.2500
 2115.000000   4.7387 -40.3878 -21.3243  20.2500
 2120.000000   3.7585 -43.8306 -16.9133  20.2500
 2125.000000   4.4804 -49.1412 -20.1620  20.2500
 2130.000000   4.9944 -33.6774 -22.4748  20.2500
 2135.000000   4.8375 -43.2934 -21.7687  20.2500
 2140.000000   4.2932 -43.3641 -19.3194  20.2500
 2145.000000   4.4870 -44.9166 -20.1917  20.2500
 2150.000000   4.5494 -42.7225 -20.4725  20.2500
 2155.000000   4.3287 -46.5253 -19.4793  20.2500
 2160.000000   4.6253 -39.8442 -20.8140  20.2500
 2165.000000   4.9116 -42.1542 -22.1024  20.2500
 2170.000000   4.8307 -46.1711 -21.7383  20.2500
 2175.000000   4.6313 -46.0782 -20.8410  20.2500
 2180.000000   4.4399 -43.3645 -19.9795  20.2500
 2185.000000   4.5075 -44.5128 -20.2839  20.2500
 2190.000000   4.5638 -31.9357 -20.5372  20.2500
 2195.000000   5.3090 -39.8959 -23.8905  20.2500
 2200.000000   4.6002 -33.8807 -20.7008  20.2500
 2205.000000   4.2910 -43.5152 -19.3096  20.2500
 2210.000000   4.4741 -41.7166 -20.1337  20.2500
 2215.000000   4.6525 -45.5694 -20.9363  20.2500
 2220.000000   4.9015 -40.1201 -22.0566  20.2500
 2225.000000   5.0287 -43.4311 -22.6289  20.2500
 2230.000000   4.7211 -40.2767 -21.2450  20.2500
 2235.000000   4.8200 -44.8617 -21.6901  20.2500
 2240.000000   4.4894 -44.5357 -20.2022  20.2500
 2245.000000   4.5794 -46.0451 -20.6075  20.2500
 2250.000000   4.3493 -46.7501 -19.5717  20.2500
 2255.000000   4.9818 -43.5293 -22.4179  20.2500
 2260.000000   4.2512 -41.2784 -19.1302  20.2500
 2265.000000   4.6763 -42.9784 -21.0435  20.2500
 2270.000000   4.2486 -46.3305 -19.1187  20.2500
 2275.000000   5.0964 -38.7214 -22.9337  20.2500
 2280.000000   4.4472 -42.6704 -20.0126  20.2500
 2285.000000   5.6603 -33.8230 -25.4714  20.2500
 2290.000000   4.6971 -44.4954 -21.1371  20.2500
 2295.000000   4.4005 -36.7811 -19.8023  20.2500
 2300.000000   4.7288 -43.8290 -21.2795  20.2500
 2305.000000   4.7483 -47.5654 -21.3674  20.2500
 2310.000000   4.4836 -40.4257 -20.1760  20.2500
 2315.000000   4.5861 -35.1238 -20.6375  20.2500
 2320.000000   4.8372 -41.9642 -21.7674  20.2500
 2325.000000   4.8971 -34.8622 -22.0371  20.2500
 2330.000000   4.6955 -42.0062 -21.1297  20.2500
 2335.000000   5.2019 -34.5943 -23.4087  20.2500
 2340.000000   4.2333 -30.8042 -19.0498  20.2500
 2345.000000   5.1653 -37.3458 -23.2436  20.2500
 2350.000000   4.3417 -39.2863 -19.5377  20.2500
 2355.000000   4.8233 -37.4712 -21.7047  20.2500
 2360.000000   4.8261 -40.1931 -21.7176  20.2500
 2365.000000   4.5670 -44.9963 -20.5515  20.2500
 2370.000000   4.4044 -45.0747 -19.8197  20.2500
 2375.000000   5.0717 -31.2016 -22.8225  20.2500
 2380.000000   5.0989 -41.9382 -22.9450  20.2500
 2385.000000   4.9159 -44.9532 -22.1216  20.2500
 2390.000000   5.2890 -42.7629 -23.8006  20.2500
 2395.000000   4.0903 -42.9185 -18.4062  20.2500
 2400.000000   4.7154 -42.6338 -21.2193  20.2500
 2405.000000   4.6939 -40.6585 -21.1227  20.2500
 2410.000000   4.8602 -44.7823 -21.8710  20.2500
 2415.000000   4.8320 -36.5337 -21.7440  20.2500
 2420.000000   4.8397 -43.1234 -21.7784  20.2500
 2425.000000   5.2164 -27.3704 -23.4738  20.2500
 2430.000000   4.6074 -43.2214 -20.7333  20.2500
 2435.000000   4.6545 -44.9558 -20.9454  20.2500
