#! FIELDS time d1 ff bb.bias bb.ff_bias metad.bias metad.work F.bias F.force2
 0.000000 15.000000 125.000000 125.000000 125.000000 0.000000 0.000000 -37.500000 6.250000
 1.000000 10.170893 0.564294 0.564294 0.564294 0.000000 0.000000 -25.427232 6.250000
 2.000000 10.282729 1.509593 1.509593 1.509593 0.000000 0.000000 -25.706823 6.250000
 3.000000 9.441710 6.949230 6.949230 6.949230 0.000000 0.000000 -23.604275 6.250000
 4.000000 13.717993 109.104821 109.104821 109.104821 0.000000 0.000000 -34.294982 6.250000
 5.000000 8.170664 93.656501 93.656501 93.656501 0.000000 0.000000 -20.426659 6.250000
 6.000000 16.948360 89.921025 89.921025 89.921025 0.000210 0.100000 -42.370900 6.250000
 7.000000 10.457929 3.818671 3.818671 3.818671 0.065802 0.100000 -26.144823 6.250000
 8.000000 11.288501 25.199108 25.199108 25.199108 0.045947 0.100000 -28.221252 6.250000
 9.000000 10.767286 10.036993 10.036993 10.036993 0.058310 0.100000 -26.918216 6.250000
 10.000000 10.516325 4.795461 4.795461 4.795461 0.064393 0.100000 -26.290814 6.250000
 11.000000 10.496449 4.451950 4.451950 4.451950 0.163677 0.198807 -26.241121 6.250000
 12.000000 11.117947 19.719646 19.719646 19.719646 0.145899 0.198807 -27.794867 6.250000
 13.000000 9.383286 8.573890 8.573890 8.573890 0.178065 0.198807 -23.458215 6.250000
 14.000000 8.597130 51.179124 51.179124 51.179124 0.172145 0.198807 -21.492826 6.250000
 15.000000 12.372387 65.490494 65.490494 65.490494 0.099363 0.198807 -30.930967 6.250000
 16.000000 15.954723 116.051212 116.051212 116.051212 0.045221 0.296972 -39.886807 6.250000
 17.000000 11.925818 48.356800 48.356800 48.356800 0.213264 0.296972 -29.814545 6.250000
 18.000000 11.576026 35.252560 35.252560 35.252560 0.223172 0.296972 -28.940064 6.250000
 19.000000 13.564093 105.231928 105.231928 105.231928 0.144376 0.296972 -33.910232 6.250000
 20.000000 20.750025 13.001705 13.001705 13.001705 0.000358 0.296972 -51.875062 6.250000
 21.000000 21.180465 34.838227 34.838227 34.838227 0.098699 0.396965 -52.951163 6.250000
 22.000000 20.660223 9.907049 9.907049 9.907049 0.100332 0.396965 -51.650558 6.250000
 23.000000 20.738147 12.565344 12.565344 12.565344 0.100356 0.396965 -51.845367 6.250000
 24.000000 18.177015 44.441209 44.441209 44.441209 0.066409 0.396965 -45.442537 6.250000
 25.000000 16.132855 112.495804 112.495804 112.495804 0.058386 0.396965 -40.332137 6.250000
 26.000000 10.131223 0.335411 0.335411 0.335411 0.242396 0.495883 -25.328058 6.250000
 27.000000 19.984831 0.004588 0.004588 0.004588 0.126552 0.495883 -49.962079 6.250000
