#! FIELDS time d1 ff bb.bias bb.ff_bias metad.bias metad.work F.bias F.force2
 0.000000 15.000000 125.000000 125.000000 125.000000 0.000000 0.000000 0.000000 0.000000
 1.000000 11.291813 25.309563 25.309563 25.309563 0.000000 0.000000 0.000000 0.000000
 2.000000 10.591209 6.188409 6.188409 6.188409 0.000000 0.000000 0.000000 0.000000
 3.000000 9.218694 14.191085 14.191085 14.191085 0.000000 0.000000 0.000000 0.000000
 4.000000 16.712274 97.400352 97.400352 97.400352 0.000000 0.000000 0.000000 0.000000
 5.000000 19.318751 8.060406 8.060406 8.060406 0.000000 0.000000 0.000000 0.000000
 6.000000 18.257882 41.392582 41.392582 41.392582 0.091390 0.100000 0.000000 0.000000
 7.000000 18.420560 35.376762 35.376762 35.376762 0.093750 0.100000 0.000000 0.000000
 8.000000 21.067123 27.895141 27.895141 27.895141 0.078306 0.100000 0.000000 0.000000
 9.000000 17.549030 68.468091 68.468091 68.468091 0.077837 0.100000 0.000000 0.000000
 10.000000 21.789368 89.004149 89.004149 89.004149 0.061366 0.100000 0.000000 0.000000
 11.000000 19.787716 0.863433 0.863433 0.863433 0.170007 0.198863 0.000000 0.000000
 12.000000 13.580604 105.664938 105.664938 105.664938 0.007629 0.198863 0.000000 0.000000
 13.000000 17.707044 62.459307 62.459307 62.459307 0.107299 0.198863 0.000000 0.000000
 14.000000 17.886297 55.573048 55.573048 55.573048 0.114086 0.198863 0.000000 0.000000
 15.000000 18.702090 25.513263 25.513263 25.513263 0.143123 0.198863 0.000000 0.000000
 16.000000 21.033306 25.995556 25.995556 25.995556 0.236524 0.296231 0.000000 0.000000
 17.000000 21.181756 34.922540 34.922540 34.922540 0.231278 0.296231 0.000000 0.000000
 18.000000 15.669924 120.552302 120.552302 120.552302 0.086076 0.296231 0.000000 0.000000
 19.000000 9.297641 11.300754 11.300754 11.300754 0.000000 0.296231 0.000000 0.000000
 20.000000 8.572628 53.210441 53.210441 53.210441 0.000000 0.296231 0.000000 0.000000
 21.000000 10.353576 2.326635 2.326635 2.326635 0.077958 0.396231 0.000000 0.000000
 22.000000 9.593362 3.581516 3.581516 3.581516 0.092003 0.396231 0.000000 0.000000
 23.000000 9.033519 22.467339 22.467339 22.467339 0.098315 0.396231 0.000000 0.000000
 24.000000 8.143829 96.862266 96.862266 96.862266 0.098540 0.396231 0.000000 0.000000
 25.000000 19.723113 1.449592 1.449592 1.449592 0.258536 0.396231 0.000000 0.000000
